-- ========================
-- 6A
-- ========================
WFD_ID	NAME	latest_WFD_VERSION	version_count	latest_version_mod_date	latest_version_edited_by	DESCRIPTION	family	suffix_code	direction	instances_30d	instances_7d	instances_48h	instances_live	instances_restore	runs_status_0	runs_status_1	runs_status_other	is_active_30d	distinct_versions_seen_running	distinct_nodes_seen	earliest_start_30d	latest_start_30d	avg_duration_seconds	max_duration_seconds	velocity_tier	wfd_status	wfd_type	PERSISTENCE_LEVEL	RECOVERY_LEVEL	ONFAULT	DOCTRACKING	EVENT_LEVEL	CATEGORY	ENCODING	LIFE_SPAN	REMOVAL_METHOD
1033	FA_RADIOLOGY_PARTNERS_IB_BD_NB_2	3	3	2025-11-03 15:17:09.567	dtraxler	Only client id and sequence id 237, 6	FA_OTHER	NULL	NULL	7	2	2	2	5	7	0	0	1	1	1	2026-03-27 15:15:00.143	2026-04-23 15:15:00.183	2.857142	4	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1067	FA_CARILION_CLINIC_DENTAL_CARE_IB_BD	1	1	2023-07-11 15:18:58.457	csbernal	FA_CARILION_CLINIC_DENTAL_CARE_IB_BD	FA_OTHER	NULL	NULL	6	2	2	2	4	6	0	0	1	1	1	2026-03-27 12:10:00.230	2026-04-23 12:10:00.187	38.166666	217	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1495	FA_FROM_REVSPRING_ENOTICE_IB_D2S_RC	1	1	2025-09-25 13:42:07.227	mxkellogg	FA_FROM_REVSPRING_ENOTICE_IB_D2S_RC	FA_FROM	RC	inbound	6	2	2	2	4	6	0	0	1	1	1	2026-03-27 07:05:00.577	2026-04-24 07:05:00.820	61.833333	211	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1491	FA_FROM_REVSPRING_ITS_CLIENTDATA_IB_D2S_RC	1	1	2025-09-25 09:41:10.213	mxkellogg	FA_FROM_REVSPRING_ITS_CLIENTDATA_IB_D2S_RC	FA_FROM	RC	inbound	6	2	2	2	4	6	0	0	1	1	1	2026-03-27 07:06:00.577	2026-04-24 07:06:00.783	42.500000	152	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1452	FA_FROM_UNIVERSITY_HOSPITAL_OF_NEW_JERSEY_EPIC_IB_BD_PULL	1	1	2025-06-05 07:32:37.673	mzgonal	First_Load	FA_FROM	PULL	inbound	6	2	2	2	4	6	0	0	1	1	1	2026-03-27 07:30:00.630	2026-04-24 07:30:00.960	4.166666	8	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1449	FA_FROM_VANDERBILT_NEWLIGHT_IB_EO_TR_RT	2	2	2026-04-01 19:47:57.820	mxkellogg	ONLY SEQUENCES 2,8	FA_FROM	RT	inbound	6	2	2	2	4	6	0	0	1	2	1	2026-03-27 08:45:00.543	2026-04-24 08:45:00.760	129.500000	762	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1302	FA_FROM_WEBRECON_WORKERS_COMP_IB_BD_PULL	1	1	2024-06-21 08:13:18.343	vxbandekar	FA_FROM_WEBRECON_WORKERS_COMP_IB_BD_PULL	FA_FROM	PULL	inbound	6	3	2	3	3	6	0	0	1	1	1	2026-03-27 10:55:00.420	2026-04-24 10:55:00.687	2.500000	3	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1519	FA_FULL_INVENTORY_MEDEVOLVE_IB_EO	2	2	2026-04-01 19:38:01.713	mxkellogg	ONLY SEQUENCE 5	FA_OTHER	NULL	NULL	6	2	2	2	4	6	0	0	1	2	1	2026-03-27 11:40:00.480	2026-04-23 11:40:00.773	4.666666	10	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1357	FA_TO_PHIN_SOLUTIONS_OB_BD_S2D_RT	3	3	2026-03-25 22:15:59.000	vxbandekar	Updated Sequential parameter	FA_TO	RT	outbound	6	2	2	2	4	5	1	0	1	2	1	2026-03-25 22:05:00.197	2026-04-23 22:05:00.937	21005.333333	125878	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1208	FA_TO_UCH_SBO_OB_BD_S2P_RM_EMAIL	1	1	2024-04-08 12:42:26.150	mxkellogg	FA_TO_UCH_SBO_OB_BD_S2P_RM_EMAIL	FA_TO	EMAIL	outbound	6	2	2	2	4	6	0	0	1	1	1	2026-03-27 11:30:00.237	2026-04-23 11:30:00.623	3.166666	5	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1524	FA_ZOTEC_IB_BD_NB	2	2	2026-01-26 21:16:25.190	mxkellogg	SEQ 1 & 3 ONLY	FA_OTHER	NULL	NULL	6	2	2	2	4	6	0	0	1	1	1	2026-03-27 07:25:00.457	2026-04-24 07:25:00.790	49.000000	281	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
696	AFTPurgeArchiveMailboxes	2	2	2021-03-23 09:34:52.277	NULL	created via command line	AFT	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 04:00:00.523	2026-04-24 04:00:00.040	1.400000	7	Tier 4 (daily/weekly)	1	1	0	3	false	false	2	NULL	NULL	-1	-1
32	CheckExpireCertsEmailNotif	2	2	2021-03-23 09:25:28.407	NULL	created via command line	Sterling_Infra	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 02:30:01.030	2026-04-24 02:30:00.977	2.000000	5	Tier 4 (daily/weekly)	1	1	0	3	false	false	2	NULL	NULL	-1	-1
1310	FA_ARNOT_HEALTH_IB_EO_NB	3	3	2025-01-07 02:00:38.220	vxbandekar	Added Seq IDs 1,2,3,4	FA_OTHER	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 17:50:00.450	2026-04-23 17:50:00.707	2.600000	5	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1171	FA_CLIENTS_CNSMR_ACCNT_AR_IB_BDEO_S2X_BDL	1	1	2023-12-13 10:15:51.803	rbmakram	FIRST LOAD	FA_CLIENTS	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 21:00:00.427	2026-04-23 21:00:00.590	2.400000	3	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1170	FA_CLIENTS_CNSMR_TAG_IB_BDEO_S2X_BDL	1	1	2023-12-13 10:15:22.880	rbmakram	FIRST LOAD	FA_CLIENTS	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 21:15:00.290	2026-04-23 21:15:00.593	32.400000	151	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1034	FA_CLIENTS_GROUP_KEYS_SP	2	2	2023-06-22 10:38:12.250	rbmakram	UPDATE - QUERY TYPE	FA_CLIENTS	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 06:02:00.593	2026-04-24 06:02:00.237	0.200000	1	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1499	FA_CLIENTS_INVALID_ACCOUNTS_OB_EOBD_D2S_RPT	1	1	2025-10-10 05:52:55.147	vxbandekar	FA_CLIENTS_INVALID_ACCOUNTS_OB_EOBD_D2S_RPT	FA_CLIENTS	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 16:00:00.517	2026-04-23 16:00:00.753	5.200000	11	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1498	FA_CODY_REGIONAL_HOSPITAL_EPIC_IB_EO	4	4	2026-03-23 21:31:26.703	mxkellogg	ONLY SEQUENCE 1	FA_OTHER	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 06:51:00.553	2026-04-24 06:51:00.790	48.400000	229	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1155	FA_CUSTOM_INT_CONSUMER_ACCOUNTS_MERGE_CLA	2	2	2023-10-19 15:35:51.370	rbmakram	UPDATE - ENV PARAMETER	FA_CUSTOM	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 18:40:00.423	2026-04-23 18:40:00.737	40.600000	49	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
823	FA_DM_ENOTICE_ARCHIVE	1	1	2022-01-21 10:50:31.780	rbmakram	First Load	FA_DM	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 02:30:00.087	2026-04-24 02:30:00.060	11.200000	18	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
815	FA_DM_INCEPTION_HOLD_TAG	2	2	2021-11-05 08:03:49.843	rbmakram	Assigned a domtodoc	FA_DM	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 21:05:00.377	2026-04-23 21:05:00.097	6.800000	7	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
811	FA_DM_ITS_REQST	8	8	2022-11-09 06:05:25.747	rbmakram	UPDATE - TIMEOUT TO 10 HOURS	FA_DM	NULL	NULL	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 12:01:00.353	2026-04-23 12:01:00.043	4.400000	6	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1326	FA_FROM_ACADIA_HEALTHCARE_CMT_IB_BD_FD	1	1	2024-08-18 04:49:04.937	mzgonal	First_Load	FA_FROM	FD	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 11:27:00.487	2026-04-23 11:27:00.690	3.000000	6	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1328	FA_FROM_ACADIA_HEALTHCARE_FRSPFC_IB_BD_FD	1	1	2024-08-18 04:53:12.103	mzgonal	First_Load	FA_FROM	FD	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 11:56:00.460	2026-04-23 11:56:00.690	42.600000	203	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1327	FA_FROM_ACADIA_HEALTHCARE_FRSPFT_IB_BD_FD	1	1	2024-08-18 04:51:00.770	mzgonal	First_Load	FA_FROM	FD	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 11:39:00.437	2026-04-23 11:39:00.693	3.000000	4	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1506	FA_FROM_ACADIA_HEALTHCARE_IB_EO_FD	3	3	2026-01-08 13:53:01.037	csbernal	Move sequences one down	FA_FROM	FD	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 11:33:00.580	2026-04-23 11:33:00.760	12.000000	48	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1541	FA_FROM_ACADIA_HEALTHCARE_IB_EO_P2S_RC	1	1	2026-03-23 13:03:57.913	mxkellogg	FA_FROM_ACADIA_HEALTHCARE_IB_EO_P2S_RC	FA_FROM	RC	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:45:00.823	2026-04-24 09:45:00.813	159.800000	612	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1429	FA_FROM_ACCURINT_IB_BD_P2X_BDL	4	4	2025-11-23 23:50:46.400	csbernal	7,8,9	FA_FROM	BDL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 23:26:00.633	2026-04-23 23:26:00.780	3.000000	4	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
994	FA_FROM_ADENA_EPIC_OSU_IB_BD_PULL	1	1	2023-03-15 09:31:04.333	sametzler	INITIAL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 08:36:00.190	2026-04-24 08:36:00.187	25.800000	119	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1233	FA_FROM_ADENA_HOSPITAL_IB_BD_PULL	1	1	2024-04-29 07:50:28.163	vxbandekar	FA_FROM_ADENA_HOSPITAL_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:40:00.367	2026-04-24 09:40:00.647	28.800000	129	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1168	FA_FROM_ALLEGAN_IB_BD_PULL	1	1	2023-12-04 07:25:32.110	rbmakram	FIRST LOAD	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 05:32:00.973	2026-04-24 05:32:00.627	11.400000	37	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1280	FA_FROM_AMBULATORY_CONSULTANTS_MEDICAL_GROUP_IB_BD_SFTP_PULL	1	1	2024-06-06 15:34:26.900	jcknox	Initial	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 16:10:00.387	2026-04-23 16:10:00.633	4.000000	7	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1283	FA_FROM_ANESTHESIA_ASSOCIATES_OF_SEQUIN_IB_BD_SFTP_PULL	1	1	2024-06-06 16:48:17.477	jcknox	Initial	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 16:00:00.483	2026-04-23 16:00:00.647	5.200000	9	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1281	FA_FROM_ANESTHESIOLOGY_CONSULTANTS_OF_MARIN_IB_BD_SFTP_PULL	1	1	2024-06-06 15:44:33.347	jcknox	Initial	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 16:00:00.517	2026-04-23 16:00:00.630	6.600000	11	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1176	FA_FROM_ARIETIS_HEALTH_IB_BD_PULL	1	1	2024-01-19 11:26:46.043	jcknox	Initial	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:35:00.390	2026-04-24 09:35:00.570	87.000000	425	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1304	FA_FROM_ATHENA_IB_BD_D2S_RT	1	1	2024-06-24 06:33:59.873	glgaonkar	FA_FROM_ATHENA_IB_BD_D2S_RT	FA_FROM	RT	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 13:55:00.460	2026-04-23 13:55:00.633	3.200000	5	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1306	FA_FROM_ATHENA_IB_BD_D2X_TR	1	1	2024-06-24 07:06:14.120	vxbandekar	FA_FROM_ATHENA_IB_BD_D2X_TR	FA_FROM	TR	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 13:25:00.353	2026-04-23 13:25:00.653	68.800000	333	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1320	FA_FROM_ATTACH_ENCOUNTERS_IB_EOBD_S2S_RPT	1	1	2024-07-22 06:00:40.103	mzgonal	First_Load	FA_FROM	RPT	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 17:10:00.497	2026-04-23 17:10:00.697	3.200000	4	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1240	FA_FROM_BLUE_CROSS_BLUE_SHIELD_IB_BD_PULL	1	1	2024-04-30 01:39:55.783	vxbandekar	FA_FROM_BLUE_CROSS_BLUE_SHIELD_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 13:45:00.383	2026-04-23 13:45:00.630	4.200000	8	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1005	FA_FROM_BOONE_HOSPITAL_CENTER_PULL	2	2	2023-03-29 13:48:33.050	sametzler	UPDATE - SFTP_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:22:00.717	2026-04-24 09:22:00.163	46.400000	224	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1102	FA_FROM_CCI_IB_PULL	2	2	2023-09-08 14:40:50.427	rbmakram	UPDATE - SEQUENTIAL TO 1	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 07:10:00.260	2026-04-24 07:10:00.273	5.600000	8	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		UTF8	-1	0
1211	FA_FROM_CG1_ARNOT_IB_EO_PULL	1	1	2024-04-08 13:30:02.683	dtraxler	Initial check in of business process to move files to root.	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 08:00:00.287	2026-04-24 08:00:00.610	6.800000	12	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1542	FA_FROM_COACHELLA_VALLEY_ANESTHESIA_IB_BD_SFTP_PULL	1	1	2026-03-25 13:09:42.990	csbernal	Initial Load 	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 04:00:00.413	2026-04-24 04:00:00.853	4.200000	7	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1487	FA_FROM_COLUMBIA_PHYSICIANS_EXPERIAN_IB_BD_MOVE_FILES	1	1	2025-09-18 00:17:58.977	mxkellogg	FA_FROM_COLUMBIA_PHYSICIANS_EXPERIAN_IB_BD_MOVE_FILES	FA_FROM	FILES	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 11:25:00.527	2026-04-23 11:25:00.750	22.800000	100	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1239	FA_FROM_FAIRFIELD_IB_BD_PULL	1	1	2024-04-29 09:12:28.330	vxbandekar	FA_FROM_FAIRFIELD_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:46:00.267	2026-04-24 09:46:00.807	125.800000	554	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1311	FA_FROM_FORTPAYNE_IB_BD_PULL	1	1	2024-07-05 08:41:42.460	vxbandekar	FA_FROM_FORTPAYNE_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:15:00.437	2026-04-24 09:15:00.663	129.800000	639	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
849	FA_FROM_GI_ALLIANCE_IB_BD_PULL	1	1	2022-08-08 09:49:42.943	rbmakram	FIRST LOAD	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:46:00.157	2026-04-24 09:46:00.777	124.600000	551	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1279	FA_FROM_GULF_SHORE_ANESTHESIA_IB_BD_SFTP_PULL	1	1	2024-06-06 14:23:23.103	jcknox	Initial	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 16:00:00.483	2026-04-23 16:00:00.647	3.600000	8	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1282	FA_FROM_JONATHAN_LEICHTLING_MD_IB_BD_SFTP_PULL	1	1	2024-06-06 15:53:08.573	jcknox	Initial	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 16:30:00.487	2026-04-23 16:30:00.637	3.000000	4	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1177	FA_FROM_LIFESPAN_IB_BD_PULL	1	1	2024-01-19 14:15:54.547	mxkellogg	FA_FROM_LIFESPAN_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 07:36:00.297	2026-04-24 07:36:00.650	5.000000	8	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1184	FA_FROM_LIFESPAN_PHARMACY_IB_BD_PULL	1	1	2024-01-31 11:53:49.847	mxkellogg	FA_FROM_LIFESPAN_PHARMACY_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 07:16:00.330	2026-04-24 07:16:00.600	11.400000	48	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1423	FA_FROM_LIVEVOX_IVR_ARLOG_IB_BD_D2S_SP	1	1	2025-02-27 20:45:02.420	glgaonkar	Live vox raise AR Event	FA_FROM	SP	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 20:56:00.530	2026-04-23 20:56:00.807	2.200000	3	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1477	FA_FROM_MCCURTAIN_IB_BD_SFTP_PULL	1	1	2025-08-13 08:53:04.707	glgaonkar	Mc Curtain SFTP pull process. FIPB-578	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 08:50:00.533	2026-04-24 08:50:00.987	99.000000	484	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1278	FA_FROM_MEDICAL_ANESTHESIA_GROUP_IB_BD_SFTP_PULL	1	1	2024-06-06 09:12:11.577	jcknox	Initial	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 16:00:00.483	2026-04-23 16:00:00.647	4.200000	7	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1501	FA_FROM_MEMORIAL_HOSPITAL_AT_GULFPORT_IB_BD_SFTP_PULL	1	1	2025-10-14 07:06:52.890	glgaonkar	Memorial hospital at gulfport SFTP pull process	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 14:30:00.570	2026-04-23 14:30:00.760	2.400000	4	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1502	FA_FROM_MEMORIAL_HOSPITAL_BILOXI_IB_BD_SFTP_PULL	2	2	2025-10-15 06:29:48.873	glgaonkar	added sequence for nb file pull	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 14:35:00.610	2026-04-23 14:35:00.780	19.000000	85	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1219	FA_FROM_MERCY_ENSEMBLE_SUMMIT_IB_BD_PULL	4	4	2024-04-12 03:22:27.867	mzgonal	made it sftp pull	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:43:00.337	2026-04-24 09:43:00.657	3.400000	8	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
949	FA_FROM_MERCY_ENS_ARDENT_HB_IB_BD_PULL	1	1	2023-01-17 14:14:43.507	tmrossman	FA_FROM_MERCY_ENS_ARDENT_HB_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 10:00:00.193	2026-04-24 10:00:00.133	15.800000	66	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1004	FA_FROM_MERCY_ENS_ARDENT_PB_IB_BD_PULL	1	1	2023-03-29 11:18:00.803	dtraxler	FA_FROM_MERCY_ENS_ARDENT_PB_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 10:10:00.260	2026-04-24 10:10:00.170	4.400000	11	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1158	FA_FROM_MERCY_ENS_NICKLAUS_PB_IB_BD_PULL	2	2	2023-11-03 15:18:05.650	dlmullins	initial  - SFTP PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 10:40:00.303	2026-04-24 10:40:00.307	31.000000	147	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1235	FA_FROM_MERCY_EPIC_IB_BD_PULL	1	1	2024-04-29 08:36:27.377	vxbandekar	FA_FROM_MERCY_EPIC_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:42:00.300	2026-04-24 09:42:00.640	6.000000	21	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1528	FA_FROM_MSN_HEALTHCARE_SOLUTION_IB_BD_SFTP_PULL	1	1	2026-01-20 16:29:50.163	mxkellogg	FA_FROM_MSN_HEALTHCARE_SOLUTION_IB_BD_SFTP_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 04:00:00.570	2026-04-24 04:00:00.807	4.600000	11	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1234	FA_FROM_NICKLAUS_CHILDREN_HOSPITAL_IB_BD_PULL	1	1	2024-04-29 08:13:51.280	vxbandekar	FA_FROM_NICKLAUS_CHILDREN_HOSPITAL_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:41:00.370	2026-04-24 09:41:00.670	16.600000	72	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1308	FA_FROM_NORTON_HEALTHCARE_EPIC_IB_BD_PULL	1	1	2024-07-01 05:26:20.730	glgaonkar	FA_FROM_NORTON_HEALTHCARE_EPIC_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 09:52:00.840	2026-04-24 09:52:00.653	44.600000	215	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1260	FA_FROM_PATH_GROUP_PAYNSECONDS_IB_BD_PULL	1	1	2024-05-23 08:52:16.730	vxbandekar	FA_FROM_PATH_GROUP_PAYNSECONDS_IB_BD_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 03:45:00.500	2026-04-24 03:45:00.677	17.200000	75	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1530	FA_FROM_PAYGROUND_ALL_CLIENTS_IB_EO_REPORTS_PULL	1	1	2026-01-21 05:40:08.950	vxbandekar	FA_FROM_PAYGROUND_ALL_CLIENTS_IB_EO_REPORTS_PULL	FA_FROM	PULL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 07:00:00.480	2026-04-24 07:00:00.770	1241.600000	1359	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1309	FA_FROM_PAY_N_SECONDS_CNSMR_AR_LOG_IB_BD_S2S_SBDL	1	1	2024-07-01 09:22:19.743	vxbandekar	FA_FROM_PAY_N_SECONDS_CNSMR_AR_LOG_IB_BD_S2S_SBDL	FA_FROM	SBDL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 04:52:00.610	2026-04-24 04:52:00.653	113.000000	550	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1536	FA_FROM_PAY_N_SECONDS_CNSMR_TAG_IB_BD_S2S_SBDL	1	1	2026-02-19 23:20:02.057	mxkellogg	FA_FROM_PAY_N_SECONDS_CNSMR_TAG_IB_BD_S2S_SBDL	FA_FROM	SBDL	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 04:57:00.657	2026-04-24 04:57:00.817	54.400000	258	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
1146	FA_FROM_PAY_N_SECONDS_IB_BD_D2S_TR	3	3	2025-04-04 15:37:09.207	rbmakram	UPDATE - SEQUENTIAL TO 0	FA_FROM	TR	inbound	5	2	2	2	3	5	0	0	1	1	1	2026-03-27 03:55:00.420	2026-04-24 03:55:00.310	68.600000	207	Tier 4 (daily/weekly)	1	1	0	3	false	false	2		NULL	-1	0
